content,label
oczywiscie inaczej ogule mial zasiegu chyba zerujecie zasiegu t-mobile orange plus,3
"mnie kazali recznie nadajniki tmobile sie przelaczyc, chore",3
zauwazylem porazka zaluje wziolem tmobile lepsze ofert pewno zasieg dzieki porade kuba baranek,3
nie przerzuca siec robi sie problem noe szukajcie problemu sieciach partnerskich bede ustawial recznie bezsens zebym szukal zasiegu czyz ?,3
próbowałem możliwy . i ciągle . to g g... warte.,3
"według sieci play, sosnowiec terytorium polski!:) #szok #niedoogarnięcia",3
niestety jestescie bezuzyteczni wiem zaczynacie rozmowe skoro kierujecie indziej wiecie gowno da,3
ale koślawe nogi...,3
czy jakieś problemy internetem ? posiadam kartę nielimitowanym internetem non stop zacina wyłącza.,3
dzieki kuba baranek dalo kopa bede walczyl az smierci komentarzach zalosne niedosc place jesze wymagaja gowno robia,3
natalia zamknij nogi stoisz stary chłop 😂,3
dobrze myślałem .. ale podsumowując straszne dziadostwo..,3
"play zgłaszane średnio tygodniu. zero poprawy, największa liczba osób zobaczy post opamięta podpisaniem umowy play! proszę formularz wypowiedzenia.",3
nie. w obecnej lokalizacji codziennie zaczęło szwankowac.. wygląda usterka ..,3
a kara możesz złorzyć pszeciwko kolsutantom wprowadzenie błąd kolsuntant płaci błąd pomoże zgłoś uke,3
pisałem reklamacji nikt przejął. zamiast pisać reklamacje nikt reaguje zmieniam dostawcę usług internetowych.,3
"z racji , regulamin koniec kropka!
 zgłoszenie da nikt łamać regulaminu dając pakiet kasę pożalisz jaka biedna jesteś....",3
ale stare dupy hahahaha,3
nie zamierzam :/,3
"nic , mieliście szansę, drugiej , uciekam numerem rok pozostałymi trzema numerami 
 dwa razy samej wody wchodzi",3
"niestety, sieć sprawdziła. czuję oszukana.",3
przenoś numeru !!!! póki późno. po nerwy? poczytaj komentarze. one nei przesadzone. ja dałam naciągnąć pluję brodę.,3
"chciałam umieścić swój post ( odpowiedź czyjegoś) wyskakuje informacja ""nie masz wymaganego uprawnienia określonej strony, wykonać żądaną czynność."" ?????? wtf??",3
play pier... wyuczonych regułek wstawiacie każdym postem dot. zasięgu. żądam rozwiązania umowy winy operatora.,3
naciągacze !!!!!,3
rowniez polecam sieci :/,3
"chyba szkoda transferu danych, jakże cennego. miesiące fakcie. zwyczajnie przeniosę numer konkurencji.",3
"nie wiem „otwarte zgłoszenie” zamknięte wiem, walicie chu**. nie czasu ponowne zgłaszanie problemu rozmowę bok.",3
konsultanci obiecują złote góry przyjściu umowy zupełnie innego oszustwo żegnaj play.,3
nie da słuchać. . po polsku dało?,3
zawsze bylo miare ... dzis koszmar działa,3
"play naprawcie zasięg kasiore brać umiecie , zapewnić jakość usług 😉",3
"najgorsza sieć komórkowa polsce, polecam ;)",3
"oo zasiegu wspomne jakas porazka , niecierpliwoscia czekam koniec umowy zeby zrezygnowac sieci :/",3
"zeby srodku duzego miasta odbieralo lte , strona sie ladowala i ladowala , brak slow",3
"w moich ustawieniach wszystki , sie nartwic musiscie, zacznijscie martwic swoim slabym zasiegiem!!! i transmisja danych,kazdy narzeka siec, i zasieg!",3
"a ponownie informujemy obsluga klienta robi zarty klientow, i wcale rozwiazuhe problenow",3
no niestety nikt poinformował . zgłoszenia,3
najkorzystniejszą wcale oznacza korzystniejszą,3
"play drogi play-, was opinia niepokoiła sprawa juz dawno załatwiona, zamknięta byłabym wolna nerwów was.",3
"play, da opisywanie kolejny mojego problemu?",3
a miesiące umowę sieci wgl dochodzą sms przyjaciół wiem grane dzwoniłem miało lepiej starają swoich klientów rezygnuje,3
jadę trasie rozmowa play zabawa ciuciu babkę...,3
jak chciał innej głowy zawracał ! nie uzyskałem odpowiedzi .,3
"a mówili hitler żyje , konsultanci cuda potrafią😨😩😩ilu naiwnych pole wywiedli ściemniacze ?👿",3
dokładnie. masakra zasiegiem playu-masakra...,3
słaby pakiet wolę dać zl mieć gb lte później delikatnie słabszy różnicy odczuwam,3
super sieć oby tak dalej zasięg bez żadnych problemów,3
przecież p.natalka wcale potrafi śpiewać matki ...puszek okruszek. ciemności pluska światło włączy n.kukulska pomiaczy,3
natalia fatalnie wygląda oj dziewczyno pokazuj,3
odradzam najdalej sieci,3
play jedyna wielka pomyłka szkoda denerwować obiecują góry potem,3
"nie takiej szansy abym kiedykolwiek wrócił waszej sieci. wszystkich znam, będę odradzał. do końca moich dni.",3
ta zjebany internet lte 😖😖 lubię play 👍💪😖,3
nie mogę słuchać oglądać reklamy.zawsze przełączanie.,3
najgorszy szajc,3
tez juz dosyc reklamy ciagle tv masakra .. a okularach 😝 vip masakra sztuczny wiem,3
no dobra mówi drogo itp zauważy razy korzysta rozmów smsów darmo? umiecie narzekać sieci widzicie macie darmo korzystania,3
trochę kiepski duet,3
to oszuści zwrócić kasę długo czekają umrzesz,3
dlaczego rezygnuję chujowej sieci latach (ostatnia umowa dwuletnia) dostałem miesiące wypowiedzenia.?,3
play bani siecią żałuję przeniosłem numer zasięg bani,3
ostani reklamowy sms totalnie ...,3
ustawienia dadzą play przyznał słaby zasięg jam umowę końca maja kończę,3
nie moge zarejesteowac poniewaz dziala..caly czas pokazuje sie komunikat odnisnie serwisowania uslugi niemoznosci uzywania!!,3
internet granicą macie drogi zwłaszcza niemczech gb internetu zapłacić e niemczech gb kosztuje całe,3
wy nauczcie koltury poszanowania klienta. w moich oczach jesteście bandą oszustów naciągaczy.,3
"zgadzam sie, skrzeku kukulskiej mogę juz słuchać",3
"zgadzam sie % kukulska skrzeczy, da słuchać. poziom irytacji przypadku słynnej świątecznej reklamy mediamarkt",3
wprawne ucho ścierpi kululskiej takim repertuarze. bardziej irytującej reklamy mogliście nakręcić,3
niestety... dawno podpisałam umowę... szczęście - dawno ... nieaktualna...,3
w salonie zlotych tarasach chciano pomoc.wysylano jakoegos centrum komunikacji..niestety pamietam dokladnie nazwy bylam zbyt wkurzona .,3
najpierw zrobicie zasięgiem wciskacie ludziom abonament siłę rozumiecie ochoty abonament firmie problem zasiegiem,3
telefonicznie tez sie dalo zalatwic poniewaz przelaczeniu odpowiedniego dzialu nikt odebral telefonu wisialam minut linii;)hahahahahah,3
odpowiedz ? co czlowieku myslisz doszedlem ? w sprawach oczywistych glupstwa mowicie. reprezentujecie poziom prawnikow spiacych plewach bauera odra,3
mam . orange ciągły brak zasięgu abonament zl gb internetu miesiąc zapraszam orange niebo lepiej😂,3
lipa...,3
brak zasięgu centrum warszawy.masakra.jest gorzej.mam zamiar przenieść plusa.,3
czyli uważasz reszta komentujących kłamie (takie testy końca pokrywają sie rzeczywistością).,3
masakra tą reklama.,3
mam telefony pleyu dajecie gorsze oferty. chyba czas zmianę,3
nikomu polecę . oszukujecie ludzi pracujących granicą!!!!,3
ta reklama porażka,3
same gnioty showmax fajnie miesięcy gratis niema oglądać hhe widziałem:),3
"przykro , muszę płacić niedostarczoną usługę. wam przykro? przecież podpisałem cyrograf miesiące muszę płacić , dostarczacie usługi.",3
oszuści zasięg gorszy. komuny żenada mówią przełączyć zasięg plusa gówno daje złodzieje jedne żałuję wogole wziąłem,3
"czyli dalej szczucie konsulntantów, odpowiedzi brak , wymigać ....",3
"potwierdzam, dwukrotnie, webmaster trochę przesadził intensywnością wyświetlania owych formularzy. ;)",3
"w internet kartę , zasięg tragedia operator dostępny",3
tomek kacper grzech darmo ino abonament kosmiczny cena kosmiczna,3
wlasnie zrezygnowalem pleya. tygodnie jechal kurier dojechal umowa telefonem.zawiodlem sie wypowiedzenie wyslalem. polecam zalatwiac konsultanta.,3
"ja czekam kwietnia uciekam, numer zachować",3
naprawdę dobra sieć zrobiła kiepską ;),3
nic będę reklamować rzędu umowa zmieniam operatora .,3
zgłaszam prokuratury,3
ja listopadzie uciekłam t-mobile.,3
"ja czekam uciec t-mobilne. mam abonament nielimitowanymi połączeniami, smsami internetem zasięg samej sieci internet pozostawia życzenia.",3
aleksandra bulik t-mobile razy gorsze . gwarantuje.,3
nadin parzyszek uciekaj plusa... zgadzam sie play ssie :),3
"kto poradził natalii, ubrała czarne toporne buty?!piękne nogi spaskudziła",3
a duet numery spodem widoczne😤😤😤😤,3
"tak, święta szczęśliwe :-) zmieniłam operatora ! jak najdalej play !",3
żadna rewelacja tą ofertą. m—cy.,3
tak miały przejść duet karta internetu same mózgi pracują !!!!!,3
"sieć, podsłuchuje rozmowy telefoniczne znajomości!",3
"szkoda, reklamowany produkt niedostępny...",3
złodzieje i tyle temacie ! jedziesz tymi naciagaczami michał szczęście umowa oszustów i see you nara karaluchy,3
"ja uciekam soszukali podpisywaniu umowy , oby sierpnia pa pa. a klientem .play zeszło psy",3
"przykro , uważasz. możesz zarejestrować zgłoszenie sprawie play. obsługa klienta udzieli ci odpowiedzi najszybciej .",3
jutro będę salonie uda będę sądzie,3
takie życiowe 😂 zgrozo rok abonamentu 😱😅,3
może chociaż jakąś konkretną super oferta raczej słabo 😂,3
nie bierzcie smartfonów będziecie płacić miesiąc zl . ja dalem sie oszukać,3
nie kontaktuj sie biurem kosztuje minutę groszy doradzą kazden biurze innego mówi,3
poprawcie zasięg 😉,3
gdzieś czarnych dziurach ok. nie czepiam . ale centrum warszawy zasięg g mogłem załadować... przesada 😉,3
"daj spokój, kiedyś mieli dobre oferty, klientów podłapać, zależy, uważają ""najlepszą siecią"" 😂",3
ona pieje. nie mogę oglądać reklamy.szajs,3
ja dawno zmieniłem play orange żałuję. wkurzało ciągle przełączanie sieci zrywanie połączenia. niestety znane twarze reklamie .,3
koncze spierdalam tyle temacie ciagle trace zasieg,3
"beznadzieja, . same starocie ciekawe filmy. czemu play nawiązała porozumienia netflixem ? czy play mieć dupy? łącznie zasięgiem...",3
"kiedyś lepiej traktowano klientów długo samej sieci, tańsze telefony lepsze oferty itp.
 a odwrotniej, czekać skończy umowa przejść konkurencji.",3
"t-mobile zaproponowało właściwie pakiet , oba drozsze . ja będę uciekać plusza nju mobile",3
najgorsza sieć rynku!!!!!!! co innego mówią a przychodzi faktura masakra. niby darmo limitowany internet a limit .nie polecam nikomu,3
playu cuda odprawiane wliczając wizytę szamana. nic daje.,3
złodzieje tyle,3
"koniec pa pa ucinacie ciągle zasięg, kreska centrum miasta!!!!!????? , #ana obsługa wydzwania nom stop wspomnę mega zje#ych sms.",3
uwaga pley opierdala giga sekundę polecam,3
frajery,3
jaki szaleniec głupek bierze gwiazdkę telefon drozej sklepie kajdany lata?,3
potwierdzam. dno,3
"ostrzegam 
 p l a y",3
wciskają jakieś fikcyjne opłaty potem niby wspomnieli . jasne... niestety chodzić dyktafonem .,3
"jacek jacek, korzystamy play powodu narzekania. każda sieć plusy minusy. tam marginesie, inni naliczają odbijają .",3
"nie zgłaszałam , jakim prawem ? i tyle doliczone zostało ?",3
"i będę czekać odpowiedź ? miesiąc ? przepraszam , wolę podjechać punktu",3
tak. wczoraj dostalem fakture neg chodzi strasznie...,3
lepiej skakać sieciach najlepiej wychodzi ☺ mieć skrupułów ☺iść opłaca,3
"play jasnej ciasnej, tydzień czekam rozpatrzenie zgłoszenia. może końcu weźmie dopiero nowym roku ruszy?....",3
play i ? dalej żadnej odpowiedzi...,3
kupiłem play telefony abonament ofercie duet miałem płacić mniej abonament faktura kosmosu brak słów,3
czy awaria warszawa wawer? internet edge powiedzieć .,3
mogli byście użytkowników informować wcześniej pracach serwisowych problemach zasięgiem,3
zauważyłem rano michała sygnał chwilami znika całkowicie. jeszcze zgłaszałem.,3
masacra tydzień,3
dalej bedzie zmienie chyba operatora,3
tak. w momencie zmuszony korzystać telefonie roamingu krajowego (t-mobile). niestety routerze (usługa internet) możliwości korzystania roamingu krajowego.,3
internet strasznie wolno chodzi strony sie wczytują niemozna doładowac konta,3
konto niemoge sie zalogować,3
przejde sie salonu widze innego nipozostaje,3
"i tworzone faktury , człowiek płaci",3
tylko telefon splacac min. lata jjuznikt mowi .,3
no negatywna opinia...raczej powietrza. 😂 pewnie racji koszmarnego ()działania sieci 😂😂😂😎,3
dlaczego mając . koncie formuła w włączana dostaję komuniakt brak środków koncie? skoro kosztuje /miesiac? zablokowaną możliwość dodawania postów?????,3
promocje wykonywać połączeń zagranicy wieczne jakieś przekroczenia. chyba rozwiąże wami umowę!!!,3
beznadziejny duet,3
tak juz zrezygnowalem.zmieniam operatora. poczstku bylem pley sie traktuje klientów,3
"play, kolejna umowa waszą siecią możliwa , dopłacicie! dwa razy popełniłem błąd podpisania umowy play...pierwszy ostatni !!!!",3
"aktualnie zmieniam t- mobile netię wiem czeka , komentarz ,sory",3
play jęczeniu słuchać odgłos wiertarki,3
ja żałuję! bada oszustów ! mam zamiar zerwać umowę.,3
banda *,3
o nowych klientów zdobyć play dba szkoda starych klientow dba ....,3
jestem play będę szkalowal eksponując sposoby traktujecie abonentow .zprawda mijac pewno bedzie,3
mojemu mężowi blokują ciągle doładowania...doładuje powiedzmy zl wydzwoni gr reszta bumm zablokowana .. złodzieje,3
chyba biurze obsługi klienta lepiej wiedzą niz pan!!,3
nie salonie specjalnie szłam ehhhhhh,3
beznadziejna reklama. ona śpiewa kon,3
teraz drugi dzwonilem biura powiedziała zebym zaszedł salonu podpisalem umowę dadzą tymczasowe chasło. dlaczego powiedział !! wstydził sie pan!!,3
"play ,pomozcie ,ktorzy sa bezradni wobec waszych dzialan.czytacie kom. wstyd traktowac ludzi , ktorymi sie solidaryzuje.",3
"długo sie nienacieszyłem, ms :)",3
możecie rozwiązać umowę waszej winy,3
występują miesięcy. zróbcie chore,3
tez siec ostatnio konsultantow sieci wprowadzil blad,3
"zgadzam , gb lipa.oszustwo żywe oczy.",3
wykonanie kolędy drażni. dziwne drugi pięknie śpiewają. piasek ujdzie natalia wysoko kochana,3
pley schodzi psy,3
w spuszczeniu wpierdolu,3
"play spoko, jebax plusa",3
co promocja!!!! jak przedłużyć umowę potem płacić abonament złotych!!!! żenada!!!! 😡😡😡play umie walczyć swojego klienta!!!! 😶,3
👎👎👎,3
a zwróciliście uwagę buciory ubrali panią kukulską? masakra,3
beznadziejna lubię piaska natlie utwór kicha 😥,3
"daniel kierzkowski dostałem super ofertę przedłużenie umowy. lg g m—cy abon . prawdziwa rewelacja ""starego""abonenta 😠",3
kukulska 😱😱😱😱😱 masakra !!!!! a polska piosenka świąteczna? ???!!!!!! nie !!!!!!!! ależ ! !!!! i piękne! !!!!,3
już narozmawialam dosyć waszych usług jesteście kłamcy naciagacze zwracacie kaucji,3
lubię play lubię robi konia inaczej mówiąc nabija butelkę.,3
dlaczego jst drogie połączenie bok ???,3
"jaki rozwiązania umowy, skoro wywiązujecie waszej winy ???",3
okropne,3
"play .napisałem. i, ?. komentarz skasowany witryny brak.",3
tak. firma telefonu zajmuje płacił niskie rachunki telefoniczne ubezpieczenie zostawi ubezpieczycielom. howgh!,3
i ? w koło macieja sensu składać zlecenia robiliscie ' straciłam zaufanie siłę ręce prostu opadają wesołych świąt,3
mnie tez buja zrobili miałem mieć poblokowane płacę wiecej,3
u smsy próbował połączy. dramat,3
wiecie reklamowac sie zobojetnialy polskeij czcionki robic nikomu polecam czegos sie smie nazywac operatorem komorkowym,3
"internet porażka , rok uciekam sieci",3
zawsze masz problemy,3
"a wasze taryfy ogóle porażka, wiadomo, garnie sie siebie.....",3
tak jasne wina telefonu,3
zly podał link.,3
"pękniętym wyświetlaczu, pęknięty ...!!!",3
obsługa klienta for.... link podał zły. bo zadzwoniła . powiedziała pomoże,3
wole nju mobile przynajmniej wynagradzają klientów pewnym czasie takimi oszustami,3
napisał zgłoszenia obsługi klienta przesłać portalu play . dlaczego kłamie!,3
